Time (s);FP1;F3;Fz;F4;T3;C3;Cz;C4;Sampling Rate
74.625000;-8.937246;-8.276425;-8.976386;-8.483221;-7.626899;-5.783354;-10.251908;-6.442770;
74.628906;-11.219532;-10.171205;-11.537838;-10.773460;-9.133361;-5.488189;-10.982408;-6.889480;
74.632813;-1.931393;0.881755;-2.025080;-0.443707;-1.241896;3.406968;-1.863271;1.586110;
74.636719;7.612873;11.791113;7.734036;9.508682;7.410279;10.800185;7.737224;9.354900;
74.640625;3.418881;5.457905;2.600151;3.268548;4.468257;7.151256;5.346325;5.560814;
74.644531;-2.338002;-1.798658;-3.098300;-3.374599;-0.564719;3.073057;0.866630;0.173497;
74.648438;-5.132303;-4.391721;-4.285582;-6.116436;-3.391196;-0.586927;-1.780678;-3.914012;
74.652344;-1.168001;-0.561012;1.725094;-2.128186;-0.099794;-1.464634;0.604894;-3.107268;
74.656250;4.324378;2.326060;7.640396;2.822257;4.741707;0.507214;4.100071;0.074070;
74.660156;-0.954885;-7.331694;0.361113;-4.071400;-0.207150;-1.754179;-1.166394;-3.630853;
74.664063;-4.383852;-11.230447;-4.310135;-5.856437;-4.707421;-0.691708;-4.962201;-4.852586;
74.667969;-0.211464;-5.081109;-0.115916;1.540375;-2.780544;4.388020;-2.509746;-0.342081;
74.671875;5.470816;1.836705;5.439668;7.975408;1.619731;7.539956;1.994947;4.370988;
74.675781;1.995124;-1.046207;1.377344;2.910049;-0.552721;1.052860;-0.167216;0.513053;
74.679688;-12.803509;-16.393824;-13.958591;-14.806688;-11.774830;-14.119063;-11.668406;-12.737266;
74.683594;-12.986191;-15.514994;-12.804663;-14.735702;-11.355136;-14.014450;-11.742564;-12.525549;
74.687500;1.557326;-0.103177;3.039471;1.906628;-0.112595;-0.151898;-0.818919;0.567605;
74.691406;8.928636;5.458785;10.045357;8.979524;4.853855;6.487959;3.791186;6.785768;
74.695313;3.250000;-1.397531;3.619449;2.449364;-0.002621;2.504174;-1.356796;1.962148;
74.699219;-9.628765;-13.158634;-11.391212;-9.636054;-11.253351;-4.337507;-11.727459;-6.973815;
74.703125;-9.114262;-8.438231;-13.137288;-5.179300;-12.239388;0.353015;-10.899691;-3.529341;
74.707031;0.080406;4.074637;-3.766293;6.016168;-4.100062;7.362961;-2.363204;5.426891;
74.710938;-2.018162;1.541329;-3.560364;0.060495;-2.172796;1.175320;-2.307224;2.662976;
74.714844;-10.336626;-7.184278;-9.228788;-11.611278;-5.154914;-9.156473;-7.340054;-5.987064;
74.718750;-14.925821;-12.311748;-12.896931;-16.387856;-7.930253;-14.224473;-10.546622;-11.492124;
74.722656;-5.173222;-2.795016;-3.067328;-5.023723;-0.694923;-6.389813;-2.628259;-4.651556;
74.726563;4.878443;7.479064;6.685523;5.127401;7.955791;2.182400;6.390386;3.262242;
74.730469;-3.217545;-1.548372;-2.598854;-5.978989;2.540596;-3.928960;0.998694;-3.263452;
74.734375;-9.116256;-7.223534;-8.821291;-12.283146;-2.485008;-7.909430;-3.236423;-7.554571;
74.738281;-2.022278;0.119861;-0.973598;-2.842758;2.293515;-1.482118;2.521729;-1.362076;
74.742188;10.321707;11.574439;12.821767;11.023268;12.235991;7.873131;12.244856;7.882699;
74.746094;14.064836;13.027289;17.166071;13.855596;14.654088;8.975502;13.938196;9.034617;
74.750000;3.462569;-1.583098;4.747820;0.279356;3.523904;-0.726501;2.987092;-1.055398;
74.753906;0.630666;-5.375034;0.571596;-2.240948;-1.278541;-1.656534;-0.832536;-3.183598;
74.757813;8.724647;4.057270;8.821400;8.275792;3.860065;6.760289;4.962634;4.208314;
74.761719;15.054546;11.006132;15.170137;15.361399;7.645435;12.170147;8.792173;9.762569;
74.765625;12.688957;9.316854;11.894562;13.041216;4.418026;10.062299;5.754482;8.677357;
74.769531;1.730116;-1.091767;-0.619210;1.641045;-4.627964;2.225198;-2.952346;1.688601;
74.773438;1.786486;1.244478;-0.773305;3.455420;-3.231350;4.827643;-1.668714;4.091915;
74.777344;9.462413;10.750413;7.399460;13.302009;4.661233;12.990201;5.671373;11.656463;
74.781250;10.385822;10.470610;8.579992;12.779189;6.281147;12.734359;7.020198;12.147374;
74.785156;7.283588;6.181387;5.826921;7.203814;3.386931;7.539227;4.847699;8.875007;
74.789063;0.067698;-0.496269;-2.021027;-0.853193;-3.242826;0.556774;-0.882401;3.022179;
74.792969;0.578957;3.620684;-1.640876;2.418441;-1.910096;2.367688;0.172444;4.467290;
74.796875;6.773856;12.574073;5.295948;11.094571;5.014772;8.602636;6.048177;9.999229;
74.800781;3.045605;6.780160;1.472692;5.434878;2.739146;4.428905;2.907506;5.734542;
74.804688;-5.767698;-4.726522;-7.127525;-4.983713;-3.877226;-4.398276;-4.661710;-3.441728;
74.808594;-12.018885;-11.816124;-11.536426;-11.804720;-6.428424;-10.139608;-8.724756;-10.127447;
74.812500;-4.036023;-1.858718;-0.090663;-4.580689;4.319258;-3.830507;0.970625;-3.605281;
74.816406;9.008660;12.834711;14.627635;8.008288;16.957718;7.331296;14.248307;8.687286;
74.820313;4.765070;6.013870;8.010062;2.837146;10.995820;5.012032;9.738274;6.160823;
74.824219;-3.984406;-4.730681;-2.968763;-5.504121;0.564746;-2.285601;0.019991;-2.050388;
74.828125;-2.163746;-2.818443;-0.881561;-2.746436;1.388276;-2.498510;0.819551;-2.196862;
74.832031;7.532934;7.509393;10.105162;8.058396;9.629713;5.056094;9.215397;5.393250;
74.835938;7.278997;8.127561;9.646457;8.848776;7.943671;6.708385;8.261591;6.249797;
74.839844;-9.271874;-8.783637;-9.489896;-9.294826;-8.423080;-5.211435;-6.995216;-6.019122;
74.843750;-11.897836;-11.264894;-13.634704;-12.777888;-12.251844;-7.308342;-9.702590;-7.429073;
74.847656;3.592467;4.037571;2.358226;3.630667;0.478928;4.459386;3.542671;5.234288;
74.851563;13.321739;12.745914;12.876437;13.859890;8.953152;11.223451;11.622306;12.440011;
74.855469;7.146980;6.178574;7.043640;7.485902;4.207146;4.430546;5.954677;5.773511;
74.859375;-6.277117;-8.712100;-6.373157;-7.864176;-5.746435;-9.070878;-5.192917;-7.367263;
74.863281;-2.534595;-4.926796;-0.952180;-4.105283;-0.005320;-7.226549;-0.695307;-5.240456;
74.867188;9.262790;8.507702;12.591946;10.027965;11.754185;4.194832;10.480940;5.403272;
74.871094;6.685857;5.412608;8.758673;7.901952;8.643148;4.442367;7.580702;4.197691;
74.875000;-2.317402;-5.538874;-2.800259;-2.300560;-1.205372;-3.209489;-2.217659;-4.041124;
74.878906;-8.935153;-13.814290;-10.762654;-10.622459;-8.049785;-10.867225;-9.389464;-10.924618;
74.882813;-5.001950;-7.786394;-5.771338;-5.389453;-5.066792;-8.061207;-6.205549;-7.380797;
74.886719;1.653646;2.217804;2.110520;4.181210;0.526000;-0.071116;0.118427;0.126813;
74.890625;-1.802883;-1.860365;-2.670062;0.043144;-2.377775;-0.767938;-2.206653;-1.151626;
74.894531;-5.621738;-5.988879;-8.457362;-5.303460;-5.595166;-4.920146;-5.140600;-4.327212;
74.898438;-7.893940;-5.236461;-10.593503;-8.450938;-6.114916;-9.794390;-5.806043;-6.934470;
74.902344;-4.665757;2.575048;-4.373410;-5.509503;-0.318457;-8.444898;-0.368360;-4.126456;
74.906250;0.776693;9.391403;3.198194;-0.182479;6.578699;-2.296660;6.363472;1.378568;
74.910156;-4.449663;0.150938;-3.417049;-7.051330;2.187752;-4.573810;1.519418;-2.571805;
74.914063;-6.965294;-5.000459;-6.692058;-8.967989;-1.118980;-5.530342;-2.623486;-5.104623;
74.917969;-1.072175;1.416703;0.509716;-0.298917;2.961629;0.653133;1.137171;-0.138553;
74.921875;6.121116;9.197010;8.331079;9.010357;8.102639;8.674093;6.883017;7.008563;
74.925781;7.233850;9.139948;7.694263;10.741345;6.968186;11.387180;6.884029;8.740632;
74.929688;-0.157310;-1.379256;-2.505666;1.127976;-1.718786;4.945210;-0.621510;1.875064;
74.933594;3.321281;1.924985;0.964745;3.494092;-0.107396;5.751219;1.972044;4.041034;
74.937500;14.626283;14.855481;13.789519;15.475539;8.905851;13.544070;11.494375;13.988781;
74.941406;17.029436;16.600077;15.984968;17.433025;10.354653;14.925324;12.625463;16.563673;
74.945313;10.819270;8.678802;8.286858;10.486183;4.629813;9.246196;6.144605;10.976327;
74.949219;0.697725;-3.135980;-3.533224;-0.364077;-4.672319;0.539983;-3.213569;1.755294;
74.953125;2.358821;-0.289336;-1.432383;2.692860;-4.287160;1.858447;-2.095561;2.623631;
74.957031;9.805236;8.915013;8.098864;11.707606;2.372636;7.525118;4.573822;8.385881;
74.960938;7.322337;4.684969;6.293120;7.446653;2.248985;5.042459;3.166260;5.683222;
74.964844;2.454241;-1.308091;1.011905;1.006465;0.187942;1.275478;0.013114;1.175170;
74.968750;-0.972285;-2.452818;-2.542049;-1.886457;-1.192723;-1.446953;-1.078792;-1.232698;
74.972656;3.682751;7.285405;3.297623;5.169134;3.718683;2.040129;5.107784;3.990807;
74.976563;10.025269;16.735338;10.579591;11.834143;9.585481;6.818099;12.158205;10.310482;
74.980469;4.048774;8.914753;3.407521;1.784046;4.651833;2.029392;7.848201;5.456448;
74.984375;-1.523697;1.954971;-3.349910;-5.139847;-0.339128;-1.154382;3.158398;0.824943;
74.988281;-1.415201;2.834907;-2.815686;-2.829318;0.010883;-0.132395;3.165492;0.994596;
74.992188;-0.020354;5.941678;0.643261;-0.274680;2.335340;-0.735339;4.124115;1.171963;
74.996094;-3.369865;1.964610;-1.092242;-5.133228;-0.213263;-6.508855;-0.386105;-4.493344;
75.000000;-12.960465;-12.739649;-11.614158;-17.465618;-9.263758;-14.662323;-11.266920;-15.255007;
75.003906;-12.870515;-14.608474;-12.839776;-15.634213;-9.668372;-11.063553;-12.463555;-14.829076;
75.007813;-6.975500;-6.402621;-7.297826;-5.963193;-4.546588;-3.538782;-7.134590;-8.039365;
75.011719;-4.576971;-3.559239;-4.163818;-3.107442;-2.743833;-2.017281;-5.166762;-5.836106;
75.015625;-6.108597;-7.412120;-4.997088;-5.576436;-4.918549;-2.857572;-7.057780;-7.175210;
75.019531;-13.056248;-16.857113;-13.330103;-13.138817;-12.247502;-6.484530;-13.302192;-11.485719;
75.023438;-8.757329;-11.149793;-9.745229;-7.556285;-9.822116;-3.312459;-9.887434;-6.713632;
75.027344;4.503448;3.698700;4.789930;6.398235;1.396195;4.440154;1.019792;3.647361;
75.031250;9.347216;5.718041;10.118397;9.238891;5.937115;6.717498;4.773120;6.182686;
75.035156;6.970687;0.325725;6.411405;5.624555;3.857967;5.739013;3.040111;3.381941;
75.039063;1.802642;-5.079743;-0.490775;0.177575;-0.412760;1.804732;-0.194917;-0.880450;
75.042969;5.211592;1.722849;3.590630;4.891952;2.723350;3.262358;3.238873;2.474945;
75.046875;10.135501;9.474271;10.163661;10.878224;6.271868;6.295147;6.462787;7.134048;
75.050781;3.551834;1.262072;3.350272;1.762016;-0.191879;0.004454;0.140832;1.879399;
75.054688;-0.687081;-4.128883;-1.555755;-4.309588;-3.563555;-4.428029;-2.337714;-1.333812;
75.058594;1.961158;-0.117692;0.826179;-0.228468;-0.359354;-0.971400;1.705045;1.686800;
75.062500;8.156614;8.890522;7.876070;9.285885;5.343159;6.577318;7.406260;7.060392;
75.066406;6.974866;9.501493;8.241573;8.743995;4.674400;4.167705;5.730788;4.759538;
75.070313;-7.318849;-5.806878;-5.940468;-9.715356;-6.228786;-11.771296;-6.650184;-8.417372;
75.074219;-13.446945;-11.430318;-12.467139;-17.416880;-9.722765;-16.918604;-10.987688;-13.086227;
75.078125;-9.540281;-5.235507;-8.492788;-11.354028;-4.781962;-10.034424;-6.156217;-8.807356;
75.082031;-5.223398;1.050323;-3.465352;-5.442783;0.070523;-5.112759;-1.732274;-5.103023;
75.085938;-6.037807;0.017008;-3.805458;-6.352641;-0.482149;-7.471107;-3.127671;-6.179633;
75.089844;-14.694314;-12.818342;-13.142865;-16.547968;-8.489112;-15.221845;-11.616471;-13.522289;
75.093750;-12.651029;-13.657465;-10.586703;-13.097758;-7.476672;-11.370157;-10.720338;-11.641817;
75.097656;-2.626786;-3.567042;0.730909;0.110837;0.060183;-0.628841;-3.307100;-2.918467;
75.101563;-0.408821;-1.028124;3.165570;2.646499;0.648712;1.497007;-2.580882;-0.820820;
75.105469;-3.931937;-5.032840;-0.976653;-2.639990;-2.959290;-1.966888;-5.639416;-3.797889;
75.109375;-9.168199;-12.252416;-8.322865;-9.327609;-8.004430;-4.376745;-9.805635;-7.488200;
75.113281;-5.547672;-8.083352;-6.891836;-3.084676;-7.395477;2.389920;-7.666258;-2.686034;
75.117188;0.991022;0.368000;-0.963571;6.472292;-4.242173;8.525798;-3.059303;3.673218;
75.121094;0.830574;-0.930494;-0.382460;4.118722;-3.233035;5.046465;-1.884763;2.637928;
75.125000;1.125579;-2.199151;1.057539;0.846485;0.382796;2.718210;1.370627;1.981469;
75.128906;1.805621;-1.460816;1.715210;-0.093263;2.532636;3.695658;3.735303;2.373011;
75.132813;9.000285;8.438878;8.978191;8.922772;7.844500;10.511528;9.340708;8.314846;
75.136719;16.572636;18.067492;16.853115;18.598318;13.847474;16.671867;15.019455;15.128918;
75.140625;10.742262;10.074930;10.104702;10.767448;9.737172;11.137527;10.321601;10.955881;
75.144531;2.762722;0.171992;1.553170;0.978395;3.440917;3.038088;3.737981;3.408223;
75.148438;-0.484935;-2.992726;-1.298179;-1.896907;0.345593;-1.571399;0.347334;-1.610453;
75.152344;3.595536;2.474515;3.614312;3.659317;3.199271;1.085197;2.657892;0.306613;
75.156250;7.229806;6.817419;7.238082;7.884459;5.770145;4.473571;4.622540;3.314298;
75.160156;-1.314706;-3.152359;-2.453663;-3.342951;-1.150193;-3.842245;-2.914113;-3.663783;
75.164063;-7.448909;-7.963625;-8.290379;-10.567090;-5.743614;-11.651692;-7.500400;-8.700645;
75.167969;-6.916282;-4.313010;-6.756308;-8.088766;-5.988680;-11.487067;-6.903862;-7.536981;
75.171875;-4.984911;-1.599522;-4.728319;-4.362669;-5.730530;-6.901711;-6.209029;-4.675024;
75.175781;-4.530289;-2.893118;-4.774473;-3.250989;-5.747908;-3.635748;-6.843933;-3.256740;
75.179688;-10.674951;-12.112697;-11.802353;-10.416460;-10.741322;-8.005990;-12.528836;-8.214649;
75.183594;-11.647145;-12.228206;-12.426126;-11.032122;-11.779410;-9.165719;-13.247104;-9.471274;
75.187500;-8.051222;-5.430595;-8.019644;-6.266489;-8.814467;-5.680406;-9.425359;-6.339271;
75.191406;-6.454338;-3.716891;-6.352083;-5.064451;-6.349659;-2.707646;-6.743515;-3.770825;
75.195313;-3.638451;-2.501791;-3.572995;-2.480332;-2.622146;1.336926;-2.879169;-0.029931;
75.199219;-3.889964;-4.312031;-4.718436;-2.514164;-3.534864;2.908220;-2.435298;0.277769;
75.203125;0.473966;0.999933;-0.612415;4.121359;-1.883417;8.163415;0.869738;3.422052;
75.207031;6.190087;8.133324;6.800768;10.775372;3.390167;11.154016;5.915329;6.325752;
75.210938;1.710677;1.938754;4.361761;1.863204;3.092455;1.468132;3.861944;-0.437355;
75.214844;-5.086174;-6.221526;-1.873532;-8.353580;-0.333149;-9.048140;-0.153104;-8.109775;
75.218750;-9.864708;-10.498626;-8.335785;-12.401012;-5.362970;-13.314985;-4.063478;-11.560697;
75.222656;-2.909108;-1.552369;-2.138549;-2.693011;-0.869051;-5.393132;1.000237;-3.806937;
75.226563;10.079136;12.076400;11.658354;11.545322;10.509949;7.681979;11.481984;8.624359;
75.230469;9.905684;9.153536;10.621678;9.356772;10.743388;9.443297;10.945429;9.246449;
75.234375;5.960660;4.538317;5.285797;4.805080;6.655327;7.034042;7.101153;6.323784;
75.238281;4.434249;4.923801;3.694009;4.320771;4.687296;5.070482;5.271741;5.007251;
75.242188;5.539082;7.403874;5.735646;6.566448;4.738412;4.461679;4.861742;5.259358;
75.246094;5.930635;7.388037;6.412402;7.761947;3.377099;3.363919;3.325247;4.885021;
75.250000;-2.172167;-2.584104;-2.829599;-1.560038;-4.379625;-4.153030;-4.298270;-1.651073;
75.253906;-4.254992;-3.453317;-5.032677;-3.013911;-5.451498;-5.015230;-5.576591;-1.979491;
75.257813;3.052572;6.438857;3.296885;6.561789;1.992336;3.531899;1.541676;5.977813;
75.261719;9.507438;13.083604;10.783445;12.967560;8.451737;10.476224;8.084353;12.271831;
75.265625;6.991105;9.361070;8.225396;9.004670;6.138436;7.799902;6.329336;9.367735;
75.269531;-6.238587;-5.514804;-7.351148;-5.329053;-6.653970;-3.239395;-5.779848;-2.794968;
75.273438;-8.531860;-6.476052;-10.633733;-5.983016;-9.360231;-4.018131;-8.408299;-4.965586;
75.277344;-1.336675;3.046601;-1.073885;2.012840;-1.003073;-0.229760;-1.201768;-0.007235;
75.281250;-1.218568;2.052368;1.231115;-1.309188;2.355966;-5.350927;0.716285;-2.279145;
75.285156;-3.249795;-2.499462;-1.662132;-5.751465;1.011521;-8.222091;-0.577733;-4.956313;
75.289063;-5.260822;-5.758697;-6.261409;-7.299703;-2.326432;-6.123370;-2.765546;-5.205533;
75.292969;-2.440200;0.005580;-2.984000;-2.797333;0.021843;-1.846328;0.241982;-1.423893;
75.296875;0.053373;5.736415;2.107497;-0.656383;3.201491;-1.854032;3.513386;0.271903;
75.300781;-4.070385;-0.260192;-1.876385;-7.683215;-0.428622;-6.561711;-0.044383;-3.953738;
75.304688;-3.213816;-1.871611;-2.520504;-6.659572;-0.299207;-3.850190;0.015659;-2.465587;
75.308594;0.325563;1.139716;0.221548;-0.878340;2.968433;0.710970;2.729131;1.469099;
75.312500;5.038466;6.315544;6.226284;4.644616;7.224045;2.273279;6.324164;4.015190;
75.316406;6.838558;6.936073;9.267253;5.385362;7.745751;0.286462;6.814526;2.904860;
75.320313;-2.083413;-6.132779;-1.925915;-4.848446;-2.177409;-5.969906;-2.603027;-4.829131;
75.324219;-6.984505;-12.224334;-9.627956;-7.451475;-8.639585;-5.267419;-8.667426;-6.959257;
75.328125;-4.224976;-6.874907;-6.423736;-2.616043;-6.252283;-0.814546;-6.386983;-3.649595;
75.332031;0.758856;0.727708;1.419812;1.370896;0.194124;1.721355;-0.246502;0.032426;
75.335938;2.682927;2.666862;4.468288;2.234707;3.064047;1.372896;2.620173;1.377521;
75.339844;-4.234692;-7.309622;-4.676019;-5.698769;-3.622561;-4.761516;-3.947046;-3.985375;
75.343750;-5.136052;-8.244741;-6.519341;-5.603435;-5.128588;-4.461084;-5.267754;-4.064742;
75.347656;1.120703;0.835547;0.883909;2.558990;0.645767;1.892153;0.920590;1.739108;
75.351563;4.524594;4.825120;4.292517;5.831829;4.000175;4.531966;4.570341;4.680689;
75.355469;2.366811;1.379747;0.725257;2.707527;1.323776;1.603474;1.993328;2.508818;
75.359375;-7.252544;-9.748987;-10.390224;-8.190875;-8.635900;-6.347095;-7.766176;-5.713839;
75.363281;-6.827044;-7.882635;-9.157068;-6.698793;-9.203098;-4.439943;-8.147689;-5.120258;
75.367188;2.187121;3.361712;1.973574;4.204789;-0.648249;3.407198;0.223968;2.377828;
75.371094;0.675062;0.916821;0.923123;1.712439;-0.477494;0.537862;-0.227913;0.219558;
75.375000;-6.298646;-7.602607;-6.622848;-6.385432;-5.384896;-6.308092;-6.162978;-7.163366;
75.378906;-9.864310;-12.162565;-10.275245;-10.456994;-7.289348;-8.767553;-9.160351;-11.500142;
75.382813;-2.012608;-3.145787;-0.743327;-2.163443;0.583483;-1.849775;-1.485310;-5.478868;
75.386719;5.841433;6.610742;8.824465;5.116117;8.363047;3.408399;6.740112;0.878085;
75.390625;-0.894680;-1.057911;1.458535;-5.533929;3.640694;-4.790451;1.893836;-5.127080;
75.394531;-5.680674;-6.336211;-4.456188;-11.462629;-0.650959;-10.411598;-2.345252;-9.041182;
75.398438;-3.088411;-2.683147;-2.093891;-5.745431;0.046802;-7.174097;-0.531222;-5.875790;
75.402344;2.270247;4.161386;4.253584;2.714380;3.712146;-0.537565;3.799564;-0.598061;
75.406250;3.660360;5.133131;5.982213;4.335181;4.973354;1.437468;4.431007;0.496838;
75.410156;-3.406194;-6.029731;-3.776176;-4.352425;-2.401209;-3.359277;-2.979649;-4.674276;
75.414063;-1.427938;-5.941959;-4.466048;-0.202217;-4.322386;1.366639;-3.253337;-0.991275;
75.417969;6.599884;3.713571;3.723442;10.128650;0.344696;8.828824;2.494723;6.262879;
75.421875;7.931358;7.028428;7.483383;8.601534;3.412852;5.624735;4.251277;5.677857;
75.425781;3.959941;3.909772;5.312881;1.125483;3.212085;-0.948192;2.150971;1.800997;
75.429688;-2.448655;-4.194026;-1.985928;-5.458108;-1.574076;-3.124916;-2.989162;-1.494043;
75.433594;1.645123;-0.524572;1.883547;2.636817;0.766758;5.820773;-0.144339;3.898129;
75.437500;8.283468;7.589677;9.523635;12.287696;6.543929;13.238436;5.596606;9.559438;
75.441406;4.853754;4.451641;5.130053;7.499334;4.596008;9.165212;3.645535;6.371890;
75.445313;-0.000755;-1.258951;-2.318472;1.144512;-0.507266;4.420184;-0.474651;2.738259;
75.449219;-3.588820;-6.138417;-7.353199;-3.262928;-5.546445;0.700469;-4.577347;-0.102166;
75.453125;0.659168;-0.202661;-0.889899;1.192127;-1.633985;0.977846;-1.009481;2.273295;
75.457031;7.057899;8.490047;8.815520;7.450143;6.707897;2.696776;6.166133;5.907036;
75.460938;5.326023;4.949059;7.600626;3.391924;7.561087;1.303604;6.435314;3.879774;
75.464844;4.367733;1.754161;5.186708;1.853872;5.617147;2.928634;5.693264;3.875700;
75.468750;3.791172;0.871369;2.910474;2.606283;1.904820;3.233907;3.979628;4.048222;
75.472656;4.792370;3.828744;3.778341;5.575160;1.275122;3.747772;3.675682;4.728294;
75.476563;3.000715;3.877415;2.392050;4.584034;0.933274;3.181923;1.882202;2.933527;
75.480469;-8.168848;-8.535279;-9.909988;-8.961608;-7.236138;-5.379892;-7.357694;-6.756414;
75.484375;-12.607906;-13.484278;-14.869849;-13.813652;-11.469150;-9.430567;-11.115757;-10.743532;
75.488281;-8.644114;-8.822114;-10.195485;-7.631780;-9.321024;-5.923043;-8.137790;-7.469993;
75.492188;-1.924536;-2.217919;-2.384180;-0.103216;-3.578621;0.002101;-2.912410;-2.380288;
75.496094;3.823942;1.799610;3.997080;4.165578;2.537505;4.212219;1.851501;1.764634;
75.500000;0.652638;-4.565816;-0.585783;-0.921595;0.123429;1.563635;-0.792350;-0.501799;
75.503906;-1.003923;-5.832111;-3.373531;-0.682224;-2.030558;0.957114;-2.428268;-1.277113;
75.507813;0.730477;-1.401095;-0.580818;3.052133;0.212335;1.387420;-1.061685;-0.407837;
75.511719;1.084592;-0.429261;0.954030;1.256197;1.847786;-1.220624;-0.519676;-1.054947;
75.515625;0.590888;-1.462017;-0.224759;-1.727067;0.384375;-3.210914;-0.658746;-1.269978;
75.519531;-2.682483;-5.530079;-5.126966;-5.705928;-4.530676;-5.066341;-3.266750;-2.887100;
75.523438;3.557738;2.418541;1.855930;2.800689;0.121530;1.316165;2.166199;3.177344;
75.527344;13.226181;14.362851;13.658445;14.619930;9.105707;9.509286;10.796387;11.542172;
75.531250;10.792960;11.067654;11.803551;10.865248;8.289763;7.723876;9.462396;10.039845;
75.535156;2.929714;2.010078;3.521185;1.518618;2.652066;2.014755;3.123174;4.302495;
75.539063;-4.392835;-5.668443;-4.095083;-6.222395;-3.442183;-3.964015;-3.828079;-1.772328;
75.542969;-0.794328;-0.857362;0.426658;-0.900461;-0.957807;-1.049176;-1.845783;0.870919;
75.546875;6.976885;7.968261;8.458697;8.743027;5.413327;6.612369;4.922521;8.214433;
75.550781;4.379664;3.960002;3.973028;4.248678;3.815785;5.331915;4.253014;7.409172;
75.554688;2.365652;1.890158;1.087817;0.024305;3.238865;2.450407;4.234392;5.526877;
75.558594;1.912712;3.409464;1.237400;-0.922206;3.502777;0.429337;4.700396;3.900451;
75.562500;2.486576;6.560068;2.591801;1.241460;3.442634;1.269436;4.963616;4.083570;
75.566406;2.959980;7.425649;3.048831;3.732192;2.785076;3.600626;4.561946;4.694973;
75.570313;-3.082971;-2.242789;-4.332703;-3.568280;-3.232034;-0.529983;-1.548170;-1.442784;
75.574219;-3.120353;-3.799947;-4.642722;-4.651257;-4.230742;-1.610701;-2.600297;-3.304285;
75.578125;2.380639;3.210053;1.797747;1.511128;-0.483239;1.619408;1.231167;0.756871;
75.582031;6.558532;8.039360;6.986063;6.574860;2.912787;4.835296;4.206343;5.150628;
75.585938;7.589214;7.513412;8.504733;8.242420;4.263218;6.307514;4.871993;6.797759;
75.589844;2.339997;-0.564828;2.256096;2.043550;-0.128536;3.306757;0.729550;2.904297;
75.593750;4.805035;3.576416;3.972431;5.663404;1.550177;7.883758;3.503847;6.479714;
75.597656;11.058603;13.894548;10.262559;14.474649;6.916520;14.746268;9.128300;13.156528;
75.601563;8.489571;11.343040;7.902938;11.320813;5.397560;10.594819;6.447172;9.958385;
75.605469;2.591729;2.992585;2.330089;3.194668;1.131707;1.999066;0.922702;2.762731;
75.609375;-2.014489;-3.229951;-2.752045;-2.995741;-2.276346;-2.602787;-2.794068;-1.534276;
75.613281;3.908616;4.931885;3.336833;4.777225;2.589135;5.067748;2.831956;4.792156;
75.617188;10.687126;14.171762;11.021505;13.688317;7.965124;12.860411;9.082383;11.360391;
75.621094;5.392140;7.168376;5.804324;5.861694;4.110239;6.957454;4.948906;6.180061;
75.625000;-0.525054;0.014760;-0.385903;-3.109155;0.188843;-1.408864;0.549130;-0.184390;
75.628906;-3.234902;-1.306108;-3.371384;-6.344179;-2.109042;-6.197203;-1.150152;-3.376509;
75.632813;1.783332;6.448147;2.444551;0.899479;1.651180;-2.850286;3.066129;0.692998;
75.636719;8.817058;13.969621;10.343505;9.667368;8.322939;3.464810;9.009190;7.194606;
75.640625;4.477260;6.369049;4.978968;3.320580;5.404235;0.942612;5.673973;4.263812;
75.644531;-1.306682;-0.217189;-1.975726;-3.442783;-1.110793;-2.485684;0.404844;-0.316676;
75.648438;-3.863872;-0.077861;-4.883682;-4.595254;-5.599544;-2.640152;-2.714851;-1.841837;
75.652344;-1.964965;4.522345;-2.710035;-0.556225;-4.185785;1.618118;-1.483877;1.224412;
75.656250;0.632625;6.236273;-0.332729;3.319420;-1.159209;5.934675;0.385488;4.305897;
75.660156;-4.818310;-4.055189;-6.964813;-3.604423;-5.103254;1.895097;-5.009341;-0.805834;
75.664063;-5.342442;-6.133542;-6.698867;-3.917107;-4.056950;0.817311;-5.531292;-2.243058;
75.667969;-0.651736;-0.244229;0.185182;2.494896;1.539853;3.284258;-1.142660;0.391832;
75.671875;-0.176663;-0.726383;1.531117;2.666327;1.580380;1.760975;-1.437887;-1.243609;
75.675781;-4.076949;-6.713882;-3.176682;-2.264886;-3.987480;-2.305779;-6.352718;-6.039726;
75.679688;-10.972283;-15.377316;-11.608858;-10.183064;-11.608325;-7.813015;-13.072702;-11.779329;
75.683594;-6.211974;-8.993471;-6.106833;-4.644306;-7.340889;-4.638894;-8.403575;-7.174751;
75.687500;4.096876;4.126583;6.389613;6.008198;2.824864;2.440435;1.918050;1.758296;
75.691406;2.455436;2.469779;4.663570;2.277077;2.157831;1.017836;1.813785;0.808931;
75.695313;-5.664896;-6.242636;-5.556972;-6.413987;-5.321242;-4.638570;-4.730096;-5.352963;
75.699219;-11.040734;-11.699104;-12.690808;-10.926547;-10.312465;-8.062666;-9.154130;-9.525652;
75.703125;-2.927491;-1.850192;-3.984560;-0.614902;-2.664192;0.028090;-1.759653;-2.636094;
75.707031;6.136854;8.204171;6.116217;9.711958;6.280319;8.151198;6.064914;4.655164;
75.710938;-1.086570;-1.685637;-1.618533;-0.776282;1.004307;0.072881;-0.628472;-2.495233;
