Time (s);FP1;F3;Fz;F4;T3;C3;Cz;C4;Sampling Rate
37.824219;1.292205;-0.036605;1.276896;2.368570;-2.329572;2.759712;1.697935;0.842247;
37.828125;3.002022;3.282860;2.452927;3.516112;-4.127397;4.372467;4.690520;2.302386;
37.832031;-1.316561;-1.277127;-2.777297;-1.482251;-5.012259;0.667113;0.558570;-1.443927;
37.835938;-8.898732;-12.330824;-10.286166;-10.070262;-3.720917;-6.820737;-8.122708;-8.878669;
37.839844;-6.319714;-10.585899;-5.865406;-6.741161;2.055783;-5.119189;-6.973848;-7.176341;
37.843750;1.324658;-0.311017;3.201938;2.605421;5.625204;2.384710;-0.122446;-0.019634;
37.847656;-0.017173;-1.420300;1.007937;0.404453;0.886367;1.844696;-1.526309;-0.770274;
37.851563;-4.423088;-7.336369;-4.717106;-5.063149;-5.158168;-2.430696;-5.928919;-4.506780;
37.855469;-6.538332;-10.258434;-7.944464;-6.726592;-9.450999;-4.332028;-8.075686;-5.652071;
37.859375;1.325638;-0.096914;0.424018;3.465019;-3.756865;3.463916;-1.056340;2.586043;
37.863281;9.772082;10.694490;10.003978;13.330202;4.479089;11.750484;6.517893;10.975574;
37.867188;3.785762;2.955324;3.206133;4.893310;-0.812516;6.302037;1.252584;5.578562;
37.871094;-3.012292;-5.140654;-4.282596;-3.658574;-8.236796;-1.406214;-4.517591;-1.717282;
37.875000;-3.897716;-5.213761;-4.550061;-4.011306;-8.206096;-4.738893;-5.182310;-4.444350;
37.878906;-0.802517;-0.298911;-0.021597;-0.113101;-2.253745;-4.102573;-2.078875;-3.210994;
37.882813;-0.149618;0.829409;1.014686;0.008057;0.200576;-4.430859;-0.867289;-3.237826;
37.886719;-7.028300;-8.969586;-7.408923;-9.104165;-4.591080;-9.872344;-7.068720;-9.217600;
37.890625;-5.458287;-7.832094;-5.790778;-6.913828;-0.777047;-6.474044;-5.589222;-6.740842;
37.894531;3.408819;4.139686;4.307567;4.842311;6.647265;3.702592;3.502776;3.190838;
37.898438;7.458061;10.541141;8.634487;10.088344;5.717518;8.453245;8.373080;8.512027;
37.902344;4.313555;6.793080;4.856490;5.793262;0.786855;5.103012;5.549919;5.612453;
37.906250;-2.974566;-3.950330;-3.811560;-4.662167;-1.677147;-2.593215;-2.337471;-2.329332;
37.910156;0.504561;-1.189326;0.014917;-2.033145;5.395392;0.053053;-0.232530;-0.087699;
37.914063;7.812078;7.982447;8.224136;6.974863;8.977926;7.472338;6.473522;7.068022;
37.917969;5.603407;6.315495;4.853446;5.405794;0.931392;6.871967;4.432789;6.191399;
37.921875;-1.249985;-1.328237;-3.767358;-1.845611;-6.520449;0.895440;-2.860980;-0.070130;
37.925781;-9.158311;-11.614564;-12.440021;-10.931612;-10.317901;-7.455788;-11.130980;-8.687925;
37.929688;-6.736430;-9.210196;-7.986356;-7.655478;-6.190907;-6.422453;-8.349256;-7.703911;
37.933594;2.339934;1.893429;3.651815;3.305712;0.862819;1.857144;1.759003;0.652430;
37.937500;3.814238;2.744701;4.715341;3.708156;1.099728;3.474596;3.807139;2.334668;
37.941406;0.762955;-1.644169;0.185820;-0.528195;-0.605639;-0.153277;0.019149;-0.995622;
37.945313;-3.158363;-5.604452;-4.215494;-3.768690;-1.824657;-4.570155;-4.208470;-5.120493;
37.949219;-0.031119;0.002661;0.079219;1.418044;1.298978;-1.675544;-0.750872;-1.935777;
37.953125;3.665180;5.741650;4.113313;5.698581;2.154687;1.628536;2.877141;2.318567;
37.957031;-2.934001;-2.980639;-4.580726;-3.835168;-6.038936;-4.840515;-3.745868;-3.028778;
37.960938;-4.160070;-5.663111;-6.499460;-6.273013;-8.064815;-5.670518;-4.808504;-3.994661;
37.964844;3.188724;2.826545;1.765415;2.948717;-1.941694;2.584710;2.759156;3.013930;
37.968750;9.525552;11.009431;8.628718;11.276232;3.426975;9.427220;8.962790;9.073767;
37.972656;6.535587;7.676192;5.206769;7.985577;1.923258;5.896101;5.368855;5.325360;
37.976563;-5.280226;-8.343535;-8.251917;-7.192673;-5.160435;-6.248459;-7.126871;-7.405052;
37.980469;-5.401775;-10.137552;-8.701911;-8.313173;-2.492686;-6.665748;-7.614439;-8.398421;
37.984375;3.437192;0.988910;1.432908;2.629028;5.591214;2.172370;2.099891;0.591798;
37.988281;5.956546;5.850927;5.567242;6.388062;6.884249;4.977035;5.898286;4.109815;
37.992188;2.092712;3.069879;2.618557;2.243565;1.501810;1.213357;2.766520;1.254388;
37.996094;-2.780346;-2.460951;-3.467726;-4.293629;-4.771433;-3.618142;-1.337735;-2.202116;
38.000000;4.987305;6.461822;3.625612;3.546636;2.574042;2.698769;5.978433;5.853837;
38.003906;15.005694;18.180372;14.513726;14.864000;13.655907;11.198372;14.459661;15.012050;
38.007813;9.967383;11.871427;9.831427;9.325843;10.663333;7.100173;9.080844;10.277913;
38.011719;0.277882;0.653166;-0.384030;-0.750299;1.139311;-0.262842;-0.008512;2.251045;
38.015625;-3.574317;-3.775982;-5.264049;-4.338132;-4.934361;-2.121519;-3.707592;-0.112410;
38.019531;3.039010;4.416806;2.309745;3.625070;1.003028;4.085424;2.753145;5.833473;
38.023438;6.489050;9.275270;7.916586;7.903821;8.789682;5.543900;7.274071;7.726222;
38.027344;-3.601316;-2.370091;-1.693913;-3.985795;3.670227;-5.320094;-0.930965;-2.496648;
38.031250;-8.773256;-7.635087;-6.746700;-10.072966;-2.061323;-10.468374;-5.445234;-7.656566;
38.035156;-2.953697;0.087511;-0.603295;-3.749513;-0.125649;-4.853332;0.162397;-2.642355;
38.039063;7.818097;13.172904;10.893108;8.328036;6.798458;5.179631;10.385159;7.172503;
38.042969;11.074997;17.026669;13.919898;12.692061;9.049688;8.816288;12.862466;11.019062;
38.046875;1.678900;4.820566;2.094313;1.891188;3.210756;1.776096;3.054549;3.857015;
38.050781;-1.108035;1.288665;-1.390112;-1.086137;3.109230;0.547034;0.072438;2.262703;
38.054688;3.086827;7.858766;4.099989;5.265647;5.054649;5.442981;4.509116;6.882352;
38.058594;5.893888;12.995721;7.405172;9.477681;2.837197;8.910838;7.734912;10.313292;
38.062500;5.687438;12.875224;6.597665;8.239738;1.284650;8.957328;8.014237;10.419808;
38.066406;0.653945;4.979335;0.502682;0.501067;1.608947;4.447438;3.598073;5.614637;
38.070313;2.742983;6.626604;3.063819;3.308906;6.997584;6.131223;5.306880;6.820770;
38.074219;7.067120;12.527113;8.603785;10.165279;8.977523;9.014912;9.082522;9.357998;
38.078125;3.313949;7.839359;5.358223;5.795851;5.557423;4.503405;5.568202;4.368631;
38.082031;-2.949662;-1.246730;-1.307962;-2.679512;3.089980;-1.321176;-0.696528;-2.293006;
38.085938;-6.758037;-7.592010;-6.765530;-8.256201;-1.389259;-4.572264;-5.295519;-6.069520;
38.089844;1.154479;1.791457;1.410666;0.505889;1.788633;1.501755;1.253674;0.697008;
38.093750;8.714034;11.706399;10.859762;9.338556;9.416348;6.350444;8.485923;6.722837;
38.097656;1.437898;3.238805;3.693149;0.599639;6.090372;-1.517534;2.360801;-0.542329;
38.101563;-7.953110;-7.419169;-6.616251;-9.876945;-3.962888;-10.424775;-6.025652;-9.025001;
38.105469;-10.950055;-10.470930;-10.393127;-12.724296;-11.573882;-12.988092;-8.749108;-11.217772;
38.109375;-2.172874;-0.332664;-1.251310;-2.594051;-5.714458;-4.091354;-0.773734;-2.645407;
38.113281;7.575719;9.815984;8.661164;8.379766;5.647588;6.664641;7.901918;7.034623;
38.117188;3.245621;2.715813;2.795121;2.923764;4.987731;4.483863;3.413175;3.843016;
38.121094;-2.495760;-4.229219;-3.705361;-3.344055;-1.001076;-0.880699;-2.388479;-1.707438;
38.125000;-2.452247;-3.341595;-3.377530;-2.711976;-5.043511;-2.175751;-2.807302;-2.568059;
38.128906;3.010151;3.042285;2.495710;3.641346;-3.604496;2.303514;1.584407;2.370362;
38.132813;6.269516;5.904583;5.195805;7.074791;-0.701261;5.803596;3.844137;5.977702;
38.136719;-0.873399;-3.330673;-3.457643;-2.058755;-2.764103;-0.419935;-2.644577;-0.245313;
38.140625;-2.410603;-3.911537;-4.035741;-3.594935;0.050858;-1.970181;-2.619463;-1.574441;
38.144531;4.191589;5.198058;4.726154;5.068112;4.973474;4.718441;4.813787;4.890147;
38.148438;7.809300;9.231340;8.607305;9.455878;4.412887;8.908459;8.261386;8.528787;
38.152344;3.505866;3.725236;2.855949;4.372779;-2.097463;4.430022;4.097706;4.133991;
38.156250;-7.348008;-9.835095;-9.592432;-8.703294;-11.357265;-6.973871;-6.189639;-7.008632;
38.160156;-7.930754;-10.674031;-8.864837;-9.304009;-6.487265;-8.498452;-7.918043;-8.764968;
38.164063;-1.328124;-2.413285;0.065571;-0.714342;5.451819;-2.001165;-3.167068;-2.983220;
38.167969;-0.881750;-2.652771;0.517695;-0.135420;6.028753;-0.564042;-3.065324;-2.633569;
38.171875;-4.271884;-8.518313;-3.881580;-4.770898;0.233655;-4.142666;-5.803027;-6.764427;
38.175781;-9.051780;-15.588114;-9.247504;-10.960129;-4.582984;-10.180110;-9.409714;-12.048112;
38.179688;-5.328250;-9.898575;-4.254306;-6.067576;-1.405706;-7.701869;-4.534537;-8.433998;
38.183594;0.000355;-1.108376;2.589291;1.365801;2.080169;-2.384900;1.561148;-2.855733;
38.187500;-6.243719;-7.882616;-4.239355;-5.921227;-3.865134;-7.586824;-4.490282;-8.200076;
38.191406;-12.533401;-15.286693;-11.603992;-13.861053;-9.037005;-14.028353;-11.629821;-14.286446;
38.195313;-11.605580;-14.062447;-11.423392;-13.688684;-8.980715;-14.131310;-11.751491;-14.081731;
38.199219;-0.554635;-1.288346;-0.176778;-1.904327;-1.984567;-4.096437;-1.405247;-4.198202;
38.203125;8.205153;8.524935;8.318858;7.919757;2.073980;4.449969;7.387857;4.364346;
38.207031;0.545757;-0.976195;-1.326986;-0.963974;-6.262014;-2.054955;0.274723;-1.679778;
38.210938;-5.187942;-7.156189;-7.281296;-6.931274;-8.709355;-6.772451;-5.876607;-6.042979;
38.214844;-2.034270;-2.481063;-2.292738;-2.396911;-1.023185;-3.038212;-3.177328;-2.518403;
38.218750;2.207000;3.416312;3.784948;2.738737;5.498744;0.940759;1.600144;1.187460;
38.222656;1.909931;3.086343;3.615749;2.156144;2.297092;0.059843;2.024133;0.184524;
38.226563;-4.677562;-6.578705;-5.331092;-5.997693;-9.653220;-5.450245;-4.241012;-5.677251;
38.230469;-3.476807;-6.270084;-5.071583;-3.910573;-8.724755;-3.040755;-3.957610;-3.365422;
38.234375;2.659781;1.483139;2.473350;4.455890;4.339293;3.272402;0.561968;3.314520;
38.238281;3.526858;3.162535;4.642481;5.271784;9.702766;3.980050;0.606686;4.029201;
38.242188;-0.874927;-1.589027;0.322235;-0.586833;2.600356;-0.457892;-3.162556;-0.984026;
38.246094;-9.188040;-11.433363;-9.021218;-10.808383;-7.280680;-8.935017;-9.837562;-9.608693;
38.250000;-7.528143;-8.455341;-6.542928;-8.797170;-2.802195;-9.627895;-7.270413;-9.321213;
38.253906;-0.726602;1.116250;2.032747;-0.635508;5.372114;-5.609952;0.010471;-4.301361;
38.257813;-1.744748;-0.088237;0.802384;-2.322283;1.042363;-6.248518;0.108680;-5.086871;
38.261719;-4.256363;-3.888351;-2.673281;-5.407225;-4.979453;-6.396509;-1.758244;-6.078027;
38.265625;-4.903265;-5.568414;-3.959660;-6.116247;-4.606570;-5.536183;-3.021622;-5.754906;
38.269531;0.777364;1.314843;2.024820;0.642066;2.345678;-0.186577;1.075187;-0.341766;
38.273438;3.859188;5.555637;4.572894;4.554899;2.199938;3.160612;3.023114;2.885658;
38.277344;-4.058837;-4.472770;-5.823514;-5.164707;-11.901561;-3.033881;-4.929219;-3.892933;
38.281250;-7.586431;-9.034021;-10.644767;-9.364858;-18.126490;-5.902830;-8.319988;-6.936785;
38.285156;-2.831325;-3.619658;-5.292447;-3.327229;-6.041842;-1.380700;-3.176466;-2.075497;
38.289063;6.527200;6.488966;5.856340;7.595361;12.834962;7.665588;6.276699;6.937384;
38.292969;10.399522;9.806793;10.555900;12.041915;16.956364;11.964335;9.506460;10.379032;
38.296875;2.134422;-1.102611;0.628310;2.311424;4.268679;5.203125;0.985939;2.903570;
38.300781;-1.162267;-4.400112;-3.296383;-1.167628;-0.584790;2.057423;-2.118254;0.222418;
38.304688;2.354341;1.659053;1.373810;3.401578;2.946334;4.588016;1.636627;3.658248;
38.308594;5.232275;6.813174;5.498896;6.875736;3.605989;7.023186;4.741726;6.529889;
38.312500;4.261261;6.373068;4.699823;5.772500;-0.459543;6.383396;4.403529;5.770393;
38.316406;-2.967069;-3.452443;-3.953228;-3.279035;-6.881027;0.013802;-2.187910;-1.156088;
38.320313;-3.258503;-4.730213;-4.436825;-3.306865;-3.912026;-0.378066;-3.728340;-2.063017;
38.324219;0.778563;0.690542;0.111878;2.753070;-0.297947;3.099036;-1.694945;1.124163;
38.328125;-0.220211;-0.101368;-1.576219;1.304422;-5.039381;1.994906;-3.169998;-0.365577;
38.332031;-2.425305;-3.692686;-4.193817;-2.665015;-5.687676;-0.061289;-4.703541;-3.113259;
38.335938;-6.177395;-9.750557;-7.670422;-7.487531;-1.844530;-3.038033;-7.467748;-6.634742;
38.339844;-4.288233;-6.721124;-4.325415;-3.891367;2.373891;-1.248513;-5.084687;-4.558097;
38.343750;-0.537818;-0.001586;0.642293;1.691283;2.066558;1.588510;-1.019361;-1.051025;
38.347656;-3.264525;-3.031728;-2.484283;-2.554660;-2.499880;-1.319127;-2.893808;-3.471994;
38.351563;-5.441348;-6.582273;-4.918130;-5.866871;-3.738104;-2.988974;-4.430755;-4.810624;
38.355469;-6.691078;-8.926966;-6.363188;-6.177805;-5.182426;-2.741356;-6.059969;-4.709622;
38.359375;-1.723792;-3.801602;-1.512574;1.052884;-3.494995;3.101575;-3.063516;0.676369;
38.363281;5.124763;3.221514;4.588964;8.666327;-0.982461;9.304770;1.848898;6.845732;
38.367188;2.099205;-1.312941;0.042797;2.799340;-4.261163;5.289394;-0.603991;3.574550;
38.371094;-0.838106;-3.899033;-2.364848;-1.770033;-2.262081;0.930884;-1.469035;0.284029;
38.375000;0.413985;-1.312270;0.186881;0.257112;3.987213;1.108557;0.775358;0.798622;
38.378906;5.010787;4.725717;5.247879;5.940189;7.937573;4.719820;4.369693;4.336712;
38.382813;5.602201;6.573748;5.750603;6.361417;5.168912;4.248913;4.153440;4.394820;
38.386719;-4.263573;-4.592707;-5.099255;-5.872252;-5.321048;-5.120587;-4.697043;-4.656221;
38.390625;-6.005230;-6.523837;-7.179249;-7.910262;-8.021173;-5.729092;-5.631096;-6.014212;
38.394531;2.433929;3.296136;1.120828;2.158819;-1.807947;3.294573;2.334579;2.185905;
38.398438;9.043910;10.326435;7.702316;9.123849;6.177394;9.793299;8.353981;8.876789;
38.402344;7.269069;7.827084;6.856103;7.002240;10.060157;8.219981;7.510942;8.010173;
38.406250;-4.374151;-5.601644;-4.214610;-5.209763;3.243000;-1.805084;-2.009839;-1.894009;
38.410156;-7.247789;-7.336766;-6.161839;-6.733111;-1.631298;-4.272502;-4.470103;-4.670608;
38.414063;0.071960;2.195497;1.696143;1.918295;-0.839968;1.282052;1.622016;0.973615;
38.417969;6.096684;7.049772;6.870597;6.334920;2.193784;5.376341;6.653625;5.443153;
38.421875;9.254527;7.684238;9.079301;7.767233;7.799986;7.771839;9.053872;7.717659;
38.425781;5.094060;1.474734;3.902532;3.026014;5.454637;4.550416;4.289320;3.971447;
38.429688;3.953055;1.618109;3.194912;3.578958;0.021759;4.266170;2.536457;3.669452;
38.433594;6.255253;6.499779;6.603548;8.061653;-1.699837;6.954883;4.439318;7.143354;
38.437500;1.855485;1.542590;1.851465;3.021828;-1.651067;3.251070;0.192277;4.905506;
38.441406;-0.514506;-1.873666;-0.955545;-0.254090;2.696132;1.004798;-1.913998;4.117036;
38.445313;2.766961;1.488990;2.040386;3.055157;6.039505;3.929487;1.257926;7.487289;
38.449219;11.014940;11.958778;10.734019;12.423441;9.571540;11.003837;8.833931;14.631852;
38.453125;15.157345;18.640856;15.425128;17.116547;11.395772;14.077833;13.413736;18.384781;
38.457031;7.844147;10.822122;7.263092;7.560902;5.417471;7.599845;8.504906;12.646485;
38.460938;1.694023;4.375131;0.817443;0.739386;-0.456332;2.847298;4.272888;7.717029;
38.464844;-0.841362;2.233095;-1.492491;-0.194524;-4.630760;0.617411;1.530858;4.446124;
38.468750;1.805129;4.798296;1.501336;3.235708;-3.047229;1.583829;2.558131;4.696760;
38.472656;5.979783;7.882141;5.954618;6.435403;2.446090;4.239154;5.940247;6.870489;
38.476563;-0.142128;-1.278381;-0.960649;-1.824075;-0.370289;-0.618688;0.319788;0.498684;
38.480469;-4.708961;-6.524359;-5.148502;-5.663831;-3.212445;-4.315378;-5.016058;-5.046501;
38.484375;-3.180317;-3.805365;-2.179124;-1.868915;-1.576918;-3.859638;-4.968092;-5.425741;
38.488281;-2.326087;-3.343308;-0.364074;-0.795569;0.550694;-3.506459;-3.993329;-5.148196;
38.492188;-4.395810;-6.921459;-1.981009;-3.827613;-0.143029;-4.800698;-4.921661;-6.425715;
38.496094;-11.399462;-15.738420;-9.627572;-12.281555;-8.739392;-11.057137;-11.223014;-12.622327;
38.500000;-11.451497;-14.101439;-9.744823;-11.535818;-13.265757;-12.099091;-11.791820;-13.280259;
38.503906;-6.981188;-6.554325;-5.295085;-5.649589;-10.276392;-9.236795;-7.851970;-9.587989;
38.507813;-5.961507;-5.802652;-5.437503;-6.175981;-5.481753;-8.584479;-6.028044;-7.863472;
38.511719;-1.686009;-2.414907;-1.754798;-3.214398;0.850070;-3.513211;-0.490231;-2.110467;
38.515625;1.800237;1.333190;1.317846;0.705257;0.216873;1.187564;3.457924;2.549897;
38.519531;6.169022;8.043414;5.922830;6.947402;-0.340689;5.325082;7.183805;6.473281;
38.523438;9.110446;12.735697;9.510345;10.869116;5.376710;7.684248;10.008065;8.804138;
38.527344;2.725669;4.647404;2.642079;2.390287;6.471755;2.088721;4.497911;3.381434;
38.531250;-3.309053;-2.032279;-3.849133;-4.935206;2.039118;-3.955375;-1.471406;-2.371411;
38.535156;-4.876919;-2.033364;-5.277831;-5.974956;-2.824026;-6.769273;-3.125308;-4.966143;
38.539063;0.999019;6.608144;2.221491;1.101135;1.489727;-2.117184;3.765377;0.163560;
38.542969;8.588862;15.623878;11.086071;8.977049;9.735108;5.382868;12.664047;8.367904;
38.546875;6.561057;10.829254;7.088531;4.769269;8.055264;4.152378;10.621726;7.342015;
38.550781;4.835937;6.957319;3.689269;2.467539;5.456873;1.677914;7.017814;4.357444;
38.554688;5.034482;7.128826;4.472353;3.930783;5.608814;0.601512;5.532117;2.315137;
38.558594;5.240180;7.747997;5.637067;4.727445;5.880283;1.242026;5.144300;2.093814;
38.562500;4.312323;6.755728;4.488926;3.653755;3.737857;2.046569;4.013304;2.516856;
38.566406;-3.104982;-2.842292;-4.174075;-5.026484;-4.024141;-4.098417;-3.280557;-3.752326;
38.570313;-2.626129;-2.796384;-3.161456;-3.914462;-3.930491;-4.706568;-2.727446;-4.126080;
38.574219;6.745829;8.020512;7.202084;7.088584;2.645579;3.139607;7.139203;4.482907;
38.578125;11.946918;13.187149;11.693751;11.568964;4.624039;8.553424;12.758441;10.543925;
38.582031;9.974252;9.837482;8.653733;8.272975;4.496210;7.901788;9.554317;9.518498;
38.585938;2.296330;0.180770;0.134463;0.016473;3.409302;1.988960;0.114050;2.437322;
38.589844;2.850017;2.218057;1.345294;2.486729;6.626519;3.378427;0.156310;3.032712;
38.593750;8.302767;10.710027;7.671793;10.190533;10.058988;9.310564;6.368964;8.909836;
38.597656;6.839764;8.787667;5.599404;7.572220;7.002891;8.476194;5.646098;8.866307;
38.601563;5.215770;6.325378;3.843453;4.203260;3.320239;6.200080;4.635955;8.029760;
38.605469;5.060379;7.389931;4.373003;3.766286;1.843234;5.361781;6.328541;7.740117;
38.609375;8.161401;13.781681;8.969987;8.558491;7.296289;8.425103;11.248928;10.134256;
38.613281;6.586525;13.598187;8.032500;8.160105;9.882313;7.044639;9.723075;8.183230;
38.617188;-6.011909;-2.283143;-6.152463;-6.469216;-0.424021;-5.001582;-3.569784;-4.050029;
38.621094;-11.965177;-10.449559;-12.746464;-13.389889;-7.791033;-11.033352;-9.449213;-10.310991;
38.625000;-8.126775;-6.068344;-8.032224;-8.169610;-6.646126;-7.506791;-4.900794;-7.105624;
38.628906;-2.535856;1.251043;-1.226295;-0.681905;-2.361295;-1.869735;0.209159;-1.842249;
38.632813;-4.340172;0.081755;-2.759649;-2.080228;-3.106147;-3.173172;-2.968768;-3.612526;
38.636719;-15.275934;-13.492655;-15.039188;-15.557178;-11.143395;-13.398584;-14.039917;-14.247695;
38.640625;-15.066540;-14.235256;-14.866599;-16.193592;-10.149384;-13.953585;-13.217978;-14.904306;
38.644531;-4.891547;-2.837409;-3.942677;-4.817393;-2.608161;-5.658552;-3.287094;-6.493359;
38.648438;-0.450691;1.423360;0.158748;-0.528334;-1.423737;-2.783854;-0.227794;-3.593924;
38.652344;-6.224543;-5.872185;-6.205587;-7.228350;-7.469523;-8.333485;-6.517319;-9.612031;
38.656250;-17.648520;-19.214491;-17.652111;-19.363379;-14.849697;-17.212626;-16.073196;-19.409214;
38.660156;-16.077810;-16.655657;-14.073027;-16.142368;-10.097353;-14.040324;-13.035226;-16.939085;
38.664063;-7.279008;-6.108851;-3.639350;-5.654672;-2.643589;-5.511841;-5.225573;-8.627502;
38.667969;-7.609126;-7.199716;-5.113852;-7.085933;-6.085457;-5.927202;-7.353377;-8.934283;
38.671875;-11.642505;-12.054607;-10.943150;-12.000269;-11.403337;-9.598434;-12.209697;-12.291183;
38.675781;-14.178044;-15.105280;-14.458568;-14.602852;-12.457685;-12.169595;-14.805034;-14.269722;
38.679688;-7.745248;-7.361270;-6.989044;-7.081994;-5.212501;-7.296064;-9.069916;-8.460176;
38.683594;-0.549869;1.282764;0.971916;0.951582;0.384523;-1.161056;-2.292957;-1.406187;
38.687500;-4.782968;-4.800161;-5.035686;-4.767081;-5.630439;-4.067676;-5.816117;-3.625020;
38.691406;-8.190265;-10.000963;-9.403898;-8.690447;-9.387227;-6.230780;-8.885962;-5.396993;
38.695313;-4.894515;-6.919040;-5.235624;-4.522183;-4.398541;-3.177158;-5.597252;-2.394260;
38.699219;4.011165;3.477103;5.183330;5.615730;5.774162;4.172077;3.267842;4.661626;
38.703125;6.879907;6.981860;8.645893;8.606943;8.051419;5.738165;6.099200;5.766041;
38.707031;-3.668255;-6.428741;-2.926425;-4.385698;-3.078485;-4.300399;-4.049847;-4.803039;
38.710938;-7.759634;-11.738294;-7.184512;-9.327606;-7.847096;-7.964972;-8.023149;-8.782353;
38.714844;-2.526210;-5.155842;-1.359011;-3.202127;-3.591615;-3.776548;-2.993393;-4.754844;
38.718750;3.249203;2.142893;5.095704;2.936633;1.197081;-0.033880;2.617454;-1.081344;
38.722656;3.915689;2.892833;6.038931;3.628001;2.816707;-0.046458;3.630722;-1.312577;
38.726563;-3.767472;-7.363751;-2.796935;-4.990130;-1.218138;-5.912090;-3.160813;-7.527098;
38.730469;-3.908597;-8.106802;-3.194907;-4.616385;-0.147793;-5.284420;-3.603200;-6.850540;
38.734375;2.017380;-1.071026;3.277580;2.748553;4.012058;-0.393815;0.887738;-1.902960;
38.738281;1.166468;-2.143271;2.289770;1.894609;2.298319;-1.582849;-1.032949;-3.471108;
38.742188;-5.079861;-9.237304;-4.623776;-4.974089;-3.939045;-6.495569;-7.201531;-8.759269;
38.746094;-10.435430;-16.117779;-11.265975;-11.448338;-9.687735;-9.805866;-11.532107;-12.188409;
38.750000;-2.296310;-7.126677;-2.947657;-2.712791;-3.289049;-2.054282;-3.395290;-4.084239;
38.753906;7.674799;4.818710;7.842928;8.482732;5.579048;5.888204;5.484530;4.774670;
38.757813;3.599823;0.303115;3.159674;3.727067;2.836629;1.786826;1.011913;1.459461;
38.761719;-3.345015;-7.643407;-4.572361;-3.515407;-3.031031;-3.573304;-5.492892;-4.099374;
38.765625;-4.889221;-9.878903;-6.475564;-4.823228;-5.417448;-4.040218;-6.641730;-5.446138;
38.769531;2.534199;-0.532229;2.043559;4.029064;0.030658;3.174765;0.323463;1.417388;
38.773438;7.366851;6.658408;7.561095;10.201039;3.781640;8.617842;4.888345;7.008982;
38.777344;0.470280;-2.035160;-1.036761;1.717350;-2.459922;3.741831;-1.254119;2.117158;
38.781250;-3.612089;-8.186503;-5.678824;-3.426241;-4.628830;0.017329;-4.914816;-1.499721;
38.785156;-3.647942;-7.935392;-4.012652;-2.847312;-1.493399;-1.303446;-4.978171;-2.574358;
38.789063;-1.099450;-2.942261;0.638227;0.481550;2.062018;-0.142774;-2.232565;-1.222346;
38.792969;1.789445;1.703704;3.502875;2.850682;3.162648;1.877708;1.203083;1.205542;
38.796875;-1.377331;-3.160655;-2.110619;-2.647051;0.000573;-1.153952;-1.217938;-1.307782;
38.800781;0.691158;-1.575723;-1.016447;-0.391142;3.088316;1.186293;1.074648;1.111523;
38.804688;8.970607;8.461329;7.644065;10.028275;10.044648;9.793533;9.215876;9.323634;
38.808594;14.917241;16.388441;13.865149;16.567650;13.270751;15.847030;15.219954;15.405267;
38.812500;11.641707;13.930771;10.760704;12.099785;9.881346;12.708028;12.458015;12.792885;
38.816406;-0.528593;-0.227112;-2.135158;-1.908710;0.606241;1.989558;0.731150;1.992259;
38.820313;-1.211248;-1.278786;-2.597136;-1.199249;0.215868;2.297724;-0.787564;1.811934;
38.824219;7.326542;8.601196;6.884346;9.612399;5.907609;10.090656;6.495834;9.851803;
38.828125;9.544339;10.222407;8.941204;10.707838;6.780617;10.866576;8.221620;11.475786;
38.832031;7.077453;6.184395;5.308641;6.326122;5.014902;7.588995;5.997649;8.672061;
38.835938;3.450296;0.966637;-0.001913;1.869910;1.602499;4.350802;2.970011;5.425420;
38.839844;7.559477;6.334840;4.523451;7.330936;3.596084;8.109067;6.736703;9.301440;
38.843750;11.514490;12.538864;10.024901;12.258608;5.818401;11.218849;10.148776;12.624892;
38.847656;4.764910;4.814805;3.237154;3.356394;-0.075301;4.529379;4.085850;6.041270;
38.851563;-0.817691;-2.285909;-2.496046;-3.659810;-5.030071;-1.056259;-0.643603;0.379778;
38.855469;-1.837076;-3.383300;-3.233648;-4.169669;-5.394164;-2.024790;-1.381543;-1.214015;
38.859375;2.367926;3.294291;1.921459;1.717925;0.715383;1.774226;2.606490;2.092916;
38.863281;4.146355;6.985218;4.046875;4.086090;3.963717;2.487388;4.555520;3.691298;
38.867188;-3.671441;-2.949664;-5.016068;-6.197140;-2.770380;-5.969824;-2.171431;-3.168112;
38.871094;-5.531943;-5.817018;-6.599647;-8.979712;-3.144610;-8.212909;-3.356484;-4.910107;
38.875000;0.148038;1.364847;0.677463;-1.575377;3.465672;-2.095233;1.958811;0.292173;
38.878906;6.596808;9.693513;8.145340;6.756880;7.783961;5.199739;7.298462;6.341625;
38.882813;7.199446;10.608597;8.570623;7.690563;4.736753;6.540998;7.606117;6.695545;
38.886719;-1.875526;-0.804376;-1.403337;-3.099073;-3.755350;-1.499802;-0.111922;-1.954985;
38.890625;-4.023739;-3.414984;-2.559261;-4.964893;-1.227726;-4.008023;-1.800601;-4.361100;
38.894531;2.038644;3.609960;4.855576;2.680949;7.906478;0.231596;3.061045;0.583574;
38.898438;7.565948;9.268178;9.957901;8.036064;11.683796;4.026778;7.613159;5.144242;
38.902344;7.811437;9.673075;8.494493;7.024734;8.720692;4.009331;7.998944;5.441508;
38.906250;-1.205607;0.081137;-2.738661;-3.660963;-0.677540;-3.308754;-0.390288;-2.105346;
38.910156;-2.950801;-0.738757;-4.111435;-4.364335;-2.079775;-3.954701;-2.123294;-2.980883;
