Time (s);FP1;F3;Fz;F4;T3;C3;Cz;C4;Sampling Rate
95.335938;-4.824621;-1.842195;-2.084373;-9.666841;-1.402877;-8.509396;-1.124124;-5.329764;
95.339844;-7.647834;-4.220580;-6.328144;-9.867222;-4.220794;-8.432360;-3.238686;-6.735480;
95.343750;2.320150;4.356900;3.097951;2.835449;3.374214;1.239472;5.049241;1.678755;
95.347656;10.939380;10.401052;11.538239;12.517146;9.134482;7.142960;10.814462;7.553576;
95.351563;2.438655;-0.649139;1.628976;2.132260;0.468570;-2.491079;1.005416;-1.763991;
95.355469;-6.827183;-9.617066;-7.553115;-9.168100;-5.921911;-11.362714;-7.213560;-10.341335;
95.359375;-7.785172;-8.384648;-6.594463;-11.107905;-3.380582;-12.021388;-6.176127;-10.659719;
95.363281;-1.009108;-0.634520;1.988629;-4.114810;3.791459;-5.923488;0.855242;-4.486049;
95.367188;3.714115;2.746955;6.358438;1.564079;5.927739;-1.600499;4.217309;-0.535210;
95.371094;-4.312879;-7.098151;-4.458531;-6.556794;-3.646746;-7.743058;-4.261456;-7.269410;
95.375000;-6.619847;-8.633698;-7.911253;-7.781508;-6.200770;-7.362134;-6.670165;-7.333365;
95.378906;1.623863;1.182530;1.476000;2.159388;1.173338;1.785938;0.656303;1.875509;
95.382813;8.254790;8.154044;9.220192;8.157970;6.582373;6.638355;6.720558;7.915183;
95.386719;3.411132;5.189838;4.001258;1.594796;3.079125;0.305055;4.113149;3.791537;
95.390625;-11.864324;-6.651675;-13.412860;-13.986735;-8.637110;-13.079399;-7.453026;-8.409996;
95.394531;-9.829625;-3.203928;-11.756232;-9.228453;-6.453415;-8.926476;-5.370080;-5.579190;
95.398438;4.755480;9.951211;4.352673;6.961594;5.941036;5.384974;7.343700;6.817458;
95.402344;5.804690;9.352526;6.125271;5.417224;7.488744;5.012301;8.951350;6.256090;
95.406250;-0.913886;1.606173;-0.282506;-3.858664;2.318731;-3.279462;2.913956;-1.481078;
95.410156;-4.950273;-3.697802;-4.495931;-8.096138;-1.964955;-7.890454;-2.370072;-6.536397;
95.414063;0.866467;2.727201;1.065117;0.343574;2.346251;-0.753341;2.102444;-0.307766;
95.417969;5.313721;9.330178;4.951315;7.581224;6.603958;6.559627;7.070633;6.672708;
95.421875;-2.559975;1.776034;-3.948089;-1.008296;0.199666;0.403700;0.681640;0.766696;
95.425781;-6.723019;-3.828274;-7.972770;-6.820830;-3.672858;-5.121229;-3.321837;-4.312610;
95.429688;-2.365805;-1.431647;-3.286755;-3.047716;-1.295429;-3.564919;-0.428267;-2.227385;
95.433594;7.800997;7.892759;7.438451;7.538846;5.910762;3.687211;7.510381;5.779809;
95.437500;10.682881;11.555192;11.225530;10.298326;8.146879;5.747457;9.767510;8.082276;
95.441406;-2.100403;-0.676438;-1.831615;-4.030324;-2.261227;-3.931638;-1.248894;-2.864385;
95.445313;-7.513358;-5.487083;-7.359296;-8.800763;-6.136549;-5.123840;-5.324450;-5.849295;
95.449219;-1.393838;1.477033;-1.013682;-0.775461;-0.651129;2.622445;0.603054;1.623460;
95.453125;6.504607;9.161468;6.778109;7.442903;5.106493;8.011385;7.242599;8.496998;
95.457031;7.719753;8.936105;7.282738;7.326085;4.579401;5.704279;7.469469;7.398952;
95.460938;-3.254174;-3.414468;-4.867847;-6.305559;-5.414182;-5.668728;-3.167821;-4.521774;
95.464844;-6.268440;-6.477727;-7.007726;-9.320860;-7.133554;-7.608799;-6.540522;-7.943063;
95.468750;0.058863;-0.650596;0.902558;-0.302694;-1.291206;-0.794237;-1.447867;-2.456428;
95.472656;3.179030;0.448086;3.954716;4.048399;0.591252;2.611607;1.016629;0.102007;
95.476563;1.910192;-2.199466;1.877309;2.068726;-1.213489;1.865093;-0.361295;-0.701048;
95.480469;-5.444534;-8.846938;-6.124281;-6.639635;-7.278679;-5.218177;-7.105619;-6.768097;
95.484375;-3.894044;-5.597033;-3.688668;-4.311807;-4.890531;-5.183137;-5.497455;-5.490838;
95.488281;4.909761;2.623984;5.457909;6.461815;2.298858;2.818478;1.750814;1.722284;
95.492188;4.060142;-0.262842;2.960924;5.621770;-0.196560;4.130095;-0.141806;0.901384;
95.496094;-3.295158;-6.801226;-5.364840;-2.644516;-6.362724;-1.270262;-5.696642;-4.176435;
95.500000;-9.153383;-10.083448;-11.684548;-8.927034;-9.936745;-6.587919;-8.843009;-7.297057;
95.503906;-1.732938;-1.069070;-3.934233;0.098671;-3.420826;1.148857;-1.786751;0.811641;
95.507813;6.878353;8.067099;5.960683;10.321514;3.370932;10.409492;5.268906;8.926390;
95.511719;-0.000143;0.880201;-0.742577;2.008412;-2.414765;4.485792;-1.251630;2.453156;
95.515625;-4.575491;-4.698362;-6.048508;-3.645173;-6.101301;0.013376;-5.810568;-2.076695;
95.519531;0.183066;-1.258505;-2.051189;1.997241;-2.981493;3.909868;-2.413509;1.865378;
95.523438;7.974344;7.410589;6.031386;11.254766;3.080560;11.511821;4.835984;9.794633;
95.527344;7.552580;10.451138;5.953425;10.699002;4.359602;12.644314;6.529969;11.481748;
95.531250;-4.760654;0.029200;-7.100983;-4.833696;-3.766253;0.195698;-2.703407;0.594757;
95.535156;-6.241166;-2.645686;-7.983599;-7.901989;-4.388356;-5.361866;-4.328111;-2.858547;
95.539063;3.038433;4.443083;2.254783;3.197417;1.562416;1.751709;1.835452;4.114848;
95.542969;8.391811;8.598643;6.882961;10.797739;3.363628;9.276257;4.237517;9.658512;
95.546875;5.130062;4.594676;1.849155;8.572888;-0.921052;8.348092;-0.047644;7.994296;
95.550781;-5.951651;-7.410587;-10.015716;-4.017056;-9.402142;-1.887753;-9.423487;-1.774719;
95.554688;-6.764882;-7.176081;-7.570568;-6.882203;-6.171124;-3.351635;-7.416061;-3.351820;
95.558594;0.090260;1.332417;2.812540;-0.880535;2.818970;2.274396;0.642396;1.190341;
95.562500;0.339902;0.762197;2.243049;-0.654563;2.288440;1.901772;-0.420133;-0.447237;
95.566406;-3.497700;-5.440515;-3.703046;-4.278242;-3.216079;-2.491733;-5.933555;-5.210427;
95.570313;-7.691990;-11.768633;-8.200044;-9.261745;-8.014779;-7.842270;-10.207886;-10.025411;
95.574219;-0.538954;-4.218174;0.415436;-1.104767;-1.575733;-1.747410;-3.008177;-3.659216;
95.578125;8.086483;7.532186;8.773533;10.164668;6.533796;8.518521;5.905406;6.208968;
95.582031;2.202029;4.728513;0.007118;4.424924;1.238794;6.059119;1.756324;3.822507;
95.585938;-3.754951;0.357628;-7.245068;-2.613124;-4.510125;0.949726;-2.629463;-0.302182;
95.589844;-1.434598;2.228889;-4.493641;-0.708576;-3.258295;1.184559;-0.445780;0.814469;
95.593750;9.110253;11.936431;7.325234;10.405370;5.276562;8.554163;8.554306;9.086969;
95.597656;12.271335;15.495848;12.392464;13.297132;8.881525;9.670271;11.564990;11.765458;
95.601563;-2.331813;0.710248;-1.105883;-3.743702;-1.753943;-4.439320;-1.130946;-1.512229;
95.605469;-10.153659;-8.361432;-8.153480;-12.515780;-6.711729;-11.506758;-8.150373;-9.216010;
95.609375;-6.297087;-5.049721;-4.126612;-7.748248;-2.113803;-8.448670;-4.714491;-6.303942;
95.613281;-0.111306;1.307876;2.101321;-0.290181;3.675668;-3.521965;0.639534;-0.686418;
95.617188;1.495107;1.486032;3.845482;2.258275;4.032835;-0.731199;1.278664;1.051105;
95.621094;-6.536113;-8.982140;-5.053178;-6.631279;-4.313211;-5.585104;-6.303732;-6.236704;
95.625000;-6.692989;-8.500163;-5.107174;-6.993948;-3.942823;-5.367114;-4.969209;-6.061441;
95.628906;-0.272307;1.202163;2.125936;0.656335;3.221782;-0.323355;2.963722;0.975514;
95.632813;1.675115;4.858154;3.659647;3.460305;5.065642;2.080822;5.215132;3.409069;
95.636719;1.388506;2.597255;1.999321;2.743289;3.338872;2.284750;3.809482;1.765545;
95.640625;-1.298693;-3.635621;-2.085278;-1.992814;-0.237948;-1.682364;0.667461;-2.546573;
95.644531;4.147620;1.537865;4.346579;3.140232;4.740747;1.559206;6.388065;2.507406;
95.648438;9.961785;10.264038;12.327109;9.927781;10.542598;6.615796;12.501374;9.206800;
95.652344;3.933758;5.868473;6.577551;3.052186;5.482423;2.114671;6.456501;4.568802;
95.656250;-2.812339;-2.323251;-1.401347;-4.446563;-0.545649;-2.981857;-1.055332;-1.858012;
95.660156;-6.061594;-8.132487;-5.453389;-7.204238;-3.135466;-6.102568;-4.653134;-6.109647;
95.664063;-1.725044;-3.940028;0.863040;-0.886613;1.976207;-2.503339;0.063541;-3.130668;
95.667969;1.066234;0.165734;5.308470;3.557126;5.134204;1.433755;3.204044;-0.221986;
95.671875;-6.213382;-7.623376;-4.218767;-4.611065;-2.919258;-3.476347;-4.646447;-6.082804;
95.675781;-7.571583;-9.949067;-7.960614;-6.862382;-6.184436;-5.149632;-7.332731;-6.744152;
95.679688;-1.750864;-3.704651;-1.824801;-1.417734;-1.357348;-2.054398;-1.761470;-1.067993;
95.683594;7.205688;6.430291;9.507490;7.114429;7.428847;4.137560;7.353140;6.899292;
95.687500;9.679429;9.143759;13.138154;8.984226;10.276050;6.003082;9.647615;8.458097;
95.691406;-2.565144;-4.291093;-1.390067;-4.328685;-0.807483;-4.155167;-2.204807;-3.392997;
95.695313;-8.696608;-11.146546;-9.740320;-9.370433;-7.368192;-8.589795;-8.514383;-9.146080;
95.699219;-3.248658;-5.542561;-4.581482;-2.088265;-3.788317;-3.331048;-4.204067;-3.896581;
95.703125;4.246614;2.739670;3.861787;5.225503;2.706867;3.264624;2.514040;3.246175;
95.707031;5.626916;5.121066;5.979123;5.297682;4.964821;4.606981;4.583155;4.763301;
95.710938;-2.267726;-3.422886;-2.656657;-3.951444;-1.264670;-2.739984;-1.978800;-2.503282;
95.714844;-0.680762;-3.022703;-0.666411;-0.917573;0.186624;-1.233258;-0.738456;-1.066737;
95.718750;5.985386;4.347660;7.331856;8.988478;6.446153;7.335677;5.209737;6.201712;
95.722656;2.946689;2.934480;4.082416;6.415426;4.252623;7.516575;2.463862;4.779665;
95.726563;-2.971840;-3.288948;-2.898016;-2.640292;-1.657340;1.145939;-3.659969;-1.480875;
95.730469;-7.739231;-9.810639;-8.332002;-11.088877;-7.021537;-6.293649;-8.646729;-7.619701;
95.734375;-3.375948;-4.526034;-2.869750;-5.868338;-2.618156;-3.140122;-3.517060;-3.116242;
95.738281;2.838505;4.250843;4.250501;3.409348;4.281341;3.271641;3.837426;4.227312;
95.742188;-0.035326;1.491110;0.004758;0.437964;1.472913;0.680403;0.809330;1.564684;
95.746094;-2.169736;-2.131016;-3.683972;-2.970009;-1.994297;-1.877876;-2.991831;-1.376810;
95.750000;-1.146849;-2.242345;-3.260495;-2.423779;-2.355738;-1.454054;-2.923565;-1.112273;
95.753906;6.322182;5.506868;5.428796;5.663019;4.229697;4.958211;4.741704;5.054248;
95.757813;8.582422;9.388655;9.178398;7.769164;7.997982;5.765929;8.545818;6.420047;
95.761719;-5.712231;-4.276083;-5.887258;-8.813603;-2.548968;-9.084910;-3.512097;-7.564658;
95.765625;-12.613762;-13.116405;-13.725087;-15.758841;-8.795262;-15.515201;-10.768476;-15.079276;
95.769531;-5.841984;-9.083185;-6.569522;-6.267220;-4.602191;-7.366634;-6.238684;-9.201954;
95.773438;2.650431;0.387002;3.768721;4.409995;2.870539;2.610139;1.607179;0.028878;
95.777344;2.464499;4.081906;4.829795;3.685516;4.419389;2.987476;3.041265;1.514035;
95.781250;-7.007296;-4.801072;-6.429232;-8.867824;-4.087525;-7.326472;-5.064009;-7.579223;
95.785156;-4.901279;-5.517221;-5.642334;-7.792063;-3.957862;-7.425768;-4.105434;-7.512401;
95.789063;3.849160;1.364642;4.301546;2.057660;4.099752;-0.096994;3.304599;-0.512182;
95.792969;4.833566;3.239106;7.164196;3.715701;7.575290;1.648164;4.896612;1.064945;
95.796875;-0.716935;-0.562053;1.904607;-1.339753;4.014398;-1.261164;0.847756;-2.398439;
95.800781;-9.163791;-9.145490;-8.884243;-9.310649;-5.276843;-6.607638;-6.865915;-8.781751;
95.804688;-4.192876;-5.247736;-5.526369;-1.776333;-3.547236;-0.844278;-3.427166;-3.623934;
95.808594;5.697508;4.547774;4.761297;10.391213;4.520374;8.162948;4.748755;5.654894;
95.812500;2.657995;2.479949;2.801110;4.833456;2.897593;4.594240;2.228033;2.993591;
95.816406;-4.413956;-4.799712;-3.144753;-6.567407;-3.167636;-3.522896;-4.403855;-4.244115;
95.820313;-7.450464;-10.490264;-6.290718;-11.236412;-7.416334;-8.479519;-9.134252;-8.899944;
95.824219;-0.466333;-3.739997;0.700498;-1.349706;-1.593158;-1.942240;-3.946308;-2.525122;
95.828125;4.808071;4.832332;5.930420;7.362557;4.536602;6.237322;2.344797;5.318191;
95.832031;-1.807151;-0.941796;-2.324930;-0.220577;-1.708632;2.040529;-2.487910;1.005951;
95.835938;-5.924563;-7.407435;-8.146849;-6.405911;-8.112667;-3.176000;-7.468016;-4.141805;
95.839844;-5.608208;-7.981267;-8.547555;-6.036972;-9.281494;-4.073010;-8.532889;-4.937179;
95.843750;-0.309186;-0.321621;-1.823358;0.486271;-3.324623;0.879906;-3.081002;0.513831;
95.847656;3.583837;5.364961;3.369406;4.702180;1.192366;4.759139;1.358179;4.399955;
95.851563;-2.807448;-2.548644;-4.711891;-2.664307;-5.212327;-1.190223;-4.901024;-2.213464;
95.855469;-4.519830;-5.765486;-7.108481;-4.200403;-6.980036;-4.323367;-6.457192;-4.623277;
95.859375;-0.497135;-0.965779;-0.801171;0.128938;-1.887842;-2.429951;-1.243831;-1.249442;
95.863281;4.036649;4.942823;6.389223;3.953426;3.655640;1.559330;4.176723;2.783343;
95.867188;5.666228;6.275211;7.942110;4.768521;4.480164;3.535774;5.067750;4.250610;
95.871094;-0.842433;-1.376983;-1.833836;-1.913307;-3.554964;-1.324020;-2.281177;-0.569667;
95.875000;0.268647;1.016204;-2.473528;1.655550;-3.554310;1.545395;-1.326379;2.754518;
95.878906;7.894760;10.567601;5.964695;10.945768;4.147703;8.099088;6.565946;10.563001;
95.882813;9.252490;11.515991;7.858047;10.332994;6.154228;6.556337;8.087499;10.428335;
95.886719;4.332458;5.767731;2.307393;3.331962;1.965073;1.084753;3.620799;5.024740;
95.890625;-4.370403;-2.624318;-7.474513;-6.195066;-5.389500;-5.459348;-3.836100;-2.545176;
95.894531;-0.359425;1.723297;-2.970271;-0.783612;-2.086015;-0.293386;-0.183308;1.123828;
95.898438;11.068681;11.613535;9.081735;12.444862;6.308162;10.945031;9.132970;10.416471;
95.902344;10.985862;9.350789;8.775136;11.033903;5.366460;10.249447;8.520920;8.932343;
95.906250;3.552270;2.141788;2.517782;1.485798;1.010191;1.845926;3.318602;1.657806;
95.910156;-5.033518;-4.542177;-4.576138;-7.586501;-3.518241;-6.521283;-2.482913;-5.922101;
95.914063;-2.464029;-0.246090;-0.784018;-3.489386;-0.322233;-3.434415;0.057539;-3.389759;
95.917969;5.463838;7.445199;7.747984;5.678397;5.386388;4.486625;5.912846;3.890439;
95.921875;2.102440;1.831494;2.919226;1.533698;0.582227;2.024816;1.595318;1.276435;
95.925781;-1.745561;-2.497811;-2.984545;-2.054360;-3.331391;-0.103310;-1.724969;-1.043788;
95.929688;-0.351550;0.713629;-2.429838;0.478936;-1.148480;2.552305;0.976576;1.134187;
95.933594;7.061582;9.151773;6.436729;8.793675;6.305926;8.859395;9.037199;7.779353;
95.937500;11.478951;12.723995;11.873177;13.321804;10.231985;11.416012;13.377460;11.756024;
95.941406;1.220564;1.539287;-0.025300;1.047618;1.305682;2.051221;3.809664;3.068078;
95.945313;-4.847962;-3.818327;-6.091811;-5.867541;-3.307577;-2.660353;-1.817922;-2.079402;
95.949219;-0.269372;0.897215;0.576532;-0.607035;0.490445;-0.373719;1.846616;0.836468;
95.953125;6.731184;6.075426;8.907533;5.922782;5.415619;1.352740;7.225835;4.801356;
95.957031;8.128816;5.954568;10.374500;6.374876;6.428761;0.867002;8.132530;4.991549;
95.960938;-1.462389;-3.213081;-0.266591;-3.168152;-1.118255;-3.841570;-0.123612;-2.277799;
95.964844;-2.466660;-1.846414;-1.440284;-1.708380;-1.114800;0.071570;-0.175124;-0.633688;
95.968750;4.366351;7.345776;5.558469;7.058879;5.527739;6.867453;7.010041;7.042108;
95.972656;3.811275;7.702474;4.051346;5.638954;5.238830;4.570125;6.709059;6.459586;
95.976563;0.316281;3.400333;-0.679888;0.887664;1.038696;0.727501;2.084288;2.573945;
95.980469;-1.629761;-0.859009;-3.388011;-2.425757;-2.855684;-1.990866;-1.823479;-0.430979;
95.984375;5.307366;5.604986;5.593794;4.204748;2.933667;1.811388;4.292038;4.706110;
95.988281;9.260382;11.659675;12.213513;8.982312;8.749512;4.685850;9.831055;8.457500;
95.992188;-0.172680;2.837713;1.409201;-0.114477;1.816083;-1.046097;2.160890;0.797215;
95.996094;-6.180415;-5.189678;-7.691817;-5.086120;-4.529989;-3.318670;-4.343414;-4.385036;
96.000000;-6.120559;-6.913541;-8.178869;-3.973516;-4.958743;-3.014008;-4.753738;-4.915516;
96.003906;-0.355645;-0.820878;0.912481;1.426252;1.760372;-1.090220;1.373119;-1.364257;
96.007813;4.015082;3.286564;8.520458;2.687760;6.945946;-2.170542;5.539336;-0.624869;
96.011719;-3.914115;-6.740405;-0.548435;-9.337897;-0.416137;-11.598299;-2.525585;-10.340440;
96.015625;-10.271804;-13.085375;-9.540386;-15.226906;-6.193844;-14.487927;-8.050231;-14.952836;
96.019531;-9.292628;-9.552185;-9.298354;-11.185873;-4.732110;-9.465119;-5.862403;-11.022120;
96.023438;-2.334592;-1.158963;-1.384837;-2.420637;0.737154;-1.416574;0.166130;-3.135371;
96.027344;3.194489;2.735906;3.974837;3.927774;3.154181;3.699164;2.820293;2.249123;
96.031250;-2.204211;-5.299180;-3.340362;-1.841741;-3.349117;-0.956001;-4.103857;-1.799700;
96.035156;-3.982536;-6.619760;-4.677487;-3.429608;-4.093847;-1.648521;-5.794342;-2.101235;
96.039063;-1.516503;-1.575154;-0.443654;-0.338532;-0.407717;1.528331;-2.826086;0.632785;
96.042969;-1.841565;-0.904174;-1.241357;-0.402234;-0.857382;1.663069;-3.093567;-0.011971;
96.046875;-3.567409;-4.040922;-5.182351;-1.526686;-4.146086;0.319251;-5.601102;-1.937572;
96.050781;-8.834780;-11.713390;-12.612680;-7.176224;-10.768086;-4.399980;-11.748095;-7.200368;
96.054688;-5.094049;-8.399455;-7.926667;-3.465044;-7.625916;-0.957659;-8.672165;-4.038730;
96.058594;2.071153;0.389613;2.194129;4.293399;0.751748;5.878188;-0.890249;2.973941;
96.062500;-1.962765;-2.447327;-0.797292;-0.008699;-1.145014;2.254127;-3.248528;-0.145634;
96.066406;-8.085526;-8.533970;-7.968636;-6.230301;-7.477266;-4.317012;-8.872219;-5.887143;
96.070313;-9.450098;-10.847318;-10.715265;-8.364154;-10.892531;-7.589986;-11.138065;-8.307772;
96.074219;0.072467;-1.608959;-0.289356;0.230211;-2.951264;-1.120740;-2.978241;-1.037788;
96.078125;7.428467;6.804713;8.786534;7.016453;4.847957;4.291450;4.231205;5.319889;
96.082031;-1.017960;-0.727303;-0.118546;-2.324412;-1.974370;-3.123418;-2.887326;-1.723882;
96.085938;-6.689815;-6.328652;-6.825024;-7.495618;-7.615659;-6.783677;-8.235267;-6.388330;
96.089844;-3.212009;-4.009398;-3.729855;-3.381322;-5.330932;-2.826903;-5.850068;-3.693716;
96.093750;5.598463;3.545006;6.187420;5.424243;2.583276;4.018782;1.833935;3.426418;
96.097656;8.310762;6.215798;10.040697;8.180209;6.159418;5.491086;5.119009;5.812397;
96.101563;-3.723549;-5.039254;-3.353822;-4.240101;-3.171683;-3.919291;-4.380211;-4.187982;
96.105469;-9.294497;-9.486298;-10.083942;-8.536505;-7.532579;-6.396892;-8.152643;-8.045782;
96.109375;-4.069201;-4.030264;-4.297659;-1.106873;-3.301432;-0.618487;-2.945165;-2.743753;
96.113281;3.104285;2.216934;3.823701;6.911848;2.241256;5.579799;2.832585;3.178190;
96.117188;5.263329;2.928224;5.867715;7.667321;3.569951;6.282764;3.634264;3.581889;
96.121094;-3.932770;-7.196219;-4.587922;-4.713446;-4.248515;-3.993448;-4.676227;-5.646837;
96.125000;-5.719870;-7.073996;-6.114918;-6.488754;-4.349521;-5.001096;-4.666914;-5.420813;
96.128906;1.460101;3.567575;2.251004;2.666123;3.295923;4.032414;3.269639;3.797643;
96.132813;2.869764;7.161788;4.506225;2.676853;4.872046;4.087558;4.872622;5.174757;
96.136719;-2.331792;2.760746;-0.668128;-5.154158;0.154576;-4.441710;0.285569;-1.134400;
96.140625;-9.842599;-5.162800;-10.670636;-12.837344;-7.297953;-11.834041;-6.898204;-8.680405;
96.144531;-3.047079;0.491436;-5.742311;-2.670233;-3.008752;-3.265742;-2.479145;-2.130693;
96.148438;8.867283;10.879350;7.456257;11.468701;6.313839;8.612335;6.331507;9.021113;
96.152344;3.048429;4.591969;4.184686;2.259545;2.872959;1.743820;1.211087;3.170939;
96.156250;-11.226048;-8.085933;-8.665766;-15.876087;-6.279728;-12.559504;-9.687344;-10.739841;
96.160156;-17.501953;-13.682104;-16.234119;-21.657434;-11.319728;-17.357441;-14.644407;-16.692978;
96.164063;-5.776440;-3.198172;-5.388964;-6.530107;-3.335068;-5.663857;-5.012188;-5.501084;
96.167969;5.867133;7.012247;6.725796;6.749160;5.758082;4.456132;5.155292;5.407130;
96.171875;-0.931793;-0.297604;-1.024455;-1.227797;0.228483;-1.776284;-0.259519;-0.770621;
96.175781;-5.765031;-3.874239;-6.720849;-6.019999;-3.897864;-4.769718;-3.631682;-4.430314;
96.179688;0.871500;4.053181;0.106705;1.070029;0.875547;1.780520;2.724538;2.483329;
96.183594;12.603911;15.489163;12.534136;12.164517;9.978539;10.854506;12.778365;12.983967;
96.187500;16.122541;17.596615;16.511793;14.924667;13.091569;12.495280;15.470576;15.588634;
96.191406;4.943132;4.588982;4.621244;3.118803;3.645483;2.947638;5.541543;5.426827;
96.195313;1.390955;0.374669;0.990251;1.093907;0.248829;1.775865;2.801228;2.849353;
96.199219;5.723300;5.619081;6.000209;7.172225;4.286486;6.189623;7.153897;7.116745;
96.203125;4.404259;5.674958;5.139951;5.341474;4.428979;3.246095;6.331166;5.322203;
96.207031;-2.458982;-0.818887;-2.132210;-2.282547;-1.144109;-3.569874;0.073218;-1.756535;
96.210938;-11.773685;-11.251687;-13.134149;-11.665352;-10.536356;-10.574622;-9.026381;-10.911980;
96.214844;-7.674637;-8.073720;-8.925049;-6.304174;-7.707479;-7.211672;-6.125654;-8.312316;
96.218750;3.896516;2.779585;4.520458;5.652008;3.241106;0.223878;3.664021;0.416726;
96.222656;6.327947;4.593342;8.106100;5.553181;6.839190;0.487086;5.880417;1.306533;
96.226563;3.661844;2.534166;5.639818;0.362852;5.147020;-1.538772;4.496990;-1.013960;
96.230469;-0.313978;-0.053388;0.051656;-3.513670;0.618250;-3.397452;1.880747;-2.740105;
96.234375;3.257146;6.101556;2.259670;3.645626;3.203254;3.291584;5.876126;4.183601;
96.238281;7.233989;11.883132;6.971463;9.317059;7.945990;8.923200;9.958448;9.948129;
96.242188;1.199976;3.174611;1.961983;-1.078930;3.000693;0.436249;3.238092;1.812130;
96.246094;-1.537823;-4.302444;-0.816301;-6.993304;-1.072700;-5.377917;-1.923127;-4.753412;
96.250000;1.000857;-4.194978;0.339447;-2.206059;-0.422533;-1.463555;-1.566059;-3.303694;
96.253906;7.804059;3.430292;6.875778;8.571628;5.453252;7.877460;4.394067;4.553328;
96.257813;9.786939;7.026011;9.632514;12.170750;7.608613;10.908434;6.858626;8.082507;
96.261719;-1.069110;-4.128435;-2.365597;0.491440;-2.594097;1.991058;-3.036989;-0.791015;
96.265625;-5.072851;-8.707475;-7.815759;-3.188948;-7.568078;-0.786261;-7.667551;-4.136258;
96.269531;-0.889527;-2.938286;-3.313770;1.175460;-4.133049;2.323111;-4.262352;-0.349154;
96.273438;3.476291;3.979823;3.014742;4.214979;1.288755;5.456703;0.739424;3.963235;
96.277344;5.404632;5.843334;5.828323;5.205842;3.820547;7.776289;3.595074;6.034831;
96.281250;0.233883;-1.488089;-0.955804;-0.953725;-1.485871;2.965090;-0.534499;0.946227;
96.285156;0.842236;-0.041604;-0.350926;-0.418523;-0.411273;1.447966;1.445162;1.418717;
96.289063;5.848859;7.874517;5.886244;5.675442;5.519521;5.056336;7.782217;6.944698;
96.292969;8.132560;10.777598;7.382787;9.353086;6.852873;9.458380;9.837493;10.388354;
96.296875;9.227874;10.813517;6.575254;11.803172;5.516662;13.614316;9.157498;12.706239;
96.300781;4.495244;5.763666;0.865890;6.787803;0.978977;9.906331;3.729180;9.044802;
96.304688;4.453707;6.971143;2.994457;6.220852;3.790909;7.357117;4.476570;8.066899;
96.308594;7.182438;10.122317;8.351118;8.508735;9.155140;7.122512;8.394738;8.381828;
96.312500;2.973914;3.771266;3.673822;3.327255;5.556291;3.142375;4.593450;2.775574;
96.316406;-0.493422;-2.243529;-0.880263;-0.065094;0.805933;0.736298;0.047308;-1.083011;
96.320313;-1.882336;-4.888293;-2.175045;-1.429201;-1.870329;-1.279006;-2.654800;-2.613492;
96.324219;2.775675;1.038025;3.250915;3.537624;1.951801;2.963765;1.415444;2.340400;
96.328125;4.829014;6.321925;4.846387;6.141039;4.342113;7.199078;4.418705;6.328797;
96.332031;-3.540150;-0.524110;-5.392730;-2.994132;-3.287182;0.766347;-2.618225;0.159619;
96.335938;-4.623017;-3.144381;-6.873102;-3.994599;-5.753413;-1.955375;-4.511526;-1.454216;
96.339844;1.755388;1.177036;0.401662;3.188985;-0.857551;2.615618;0.509729;3.245571;
96.343750;8.913865;8.624670;9.058975;10.738896;6.475143;10.150575;7.469235;9.789659;
96.347656;11.193501;11.401201;12.341048;12.662538;9.133793;12.772525;9.806556;11.872131;
96.351563;3.052569;1.643406;3.251183;3.071295;1.701577;4.823745;1.972032;3.818586;
96.355469;-2.588142;-3.040670;-2.976176;-2.341004;-1.610633;1.057535;-2.077342;-0.351749;
96.359375;-4.003789;-0.197359;-4.168789;-2.933995;0.014883;1.382322;-1.047046;0.352627;
96.363281;-1.529469;3.679863;-1.425625;-1.236701;2.369505;1.463549;1.448581;2.449347;
96.367188;1.747178;4.408840;2.129437;0.678859;3.339797;0.845110;2.461405;3.782976;
96.371094;-3.967162;-3.748203;-3.855053;-7.048902;-2.626614;-6.420070;-4.404650;-2.777434;
96.375000;-2.093629;-2.552537;-1.526039;-5.327520;-1.641330;-6.391527;-3.752992;-2.577475;
96.378906;8.318870;6.977658;8.517524;7.506458;5.171074;2.812101;4.237112;5.714253;
96.382813;10.539855;8.386038;8.191780;12.215433;4.886517;8.302156;5.209471;8.535046;
96.386719;3.865942;2.791204;-0.046035;6.498368;-0.204157;5.534305;0.033821;4.047498;
96.390625;-7.407724;-6.861034;-9.940725;-7.254234;-6.914352;-7.581473;-7.981088;-7.086462;
96.394531;-6.706579;-5.407558;-5.632920;-9.078220;-3.793935;-12.536832;-5.757010;-9.086881;
96.398438;3.452220;3.266745;5.897791;1.641678;4.465633;-3.894122;2.895711;-1.221922;
96.402344;5.355643;2.014007;6.005773;3.990995;4.308281;0.751626;3.305452;0.386406;
96.406250;-0.031411;-3.603031;0.971669;-2.941948;1.362119;-3.799306;-0.088051;-4.408141;
96.410156;-9.377112;-9.503044;-6.446629;-13.718756;-2.650549;-13.413604;-5.191565;-12.021716;
96.414063;-8.993048;-6.360949;-5.815739;-10.931479;-1.397772;-11.687226;-4.316897;-10.127430;
96.417969;-1.881203;-0.635935;-0.003854;-0.984407;2.054010;-3.740374;-0.514949;-3.714209;
